,Player,Year,poss,raptor_defense,raptor_total,war_total,war_reg_season,predator_defense,predator_total,pace_impact
7662,Alton Lister,1992,737,-0.575402165,-5.294956455,-0.453020856,-0.307956623,-0.785740131,-5.386211091,1.126624785
7663,Alton Lister,1993,365,-2.394784447,-9.884222872,-0.642042424,-0.642042424,-2.424784355,-9.784168719,1.345818378
7664,Alton Lister,1995,1516,0.963600563,-3.787121424,-0.413722007,-0.413722007,0.962495135,-3.949062693,0.71226993
7665,Alton Lister,1996,1479,-1.489348469,-6.532829953,-1.430226196,-1.430226196,-1.355144654,-6.643496363,0.734821649
7666,Alton Lister,1997,1042,-2.058080096,-6.493995511,-0.989279561,-0.989279561,-2.171327704,-7.047973493,0.335452682
7667,Alton Lister,1998,104,0.109647198,-8.601668076,-0.172476392,-0.080201429,1.322197125,-7.236971906,2.599435647
7668,Nassir Little,2020,1244,-1.539921843,-3.201735966,-0.131669205,-0.131669205,-2.466375965,-3.624026683,-0.304130341
7669,Nassir Little,2021,1340,-3.712806955432394,-4.580064601043577,-0.5999159337713678,-0.6234132535934399,-4.375094451534045,-5.422123529847865,-0.8682155140208045
7670,Randy Livingston,1997,1922,-0.950110098,-5.143304731,-1.218592246,-1.220902145,-1.270322796,-5.532598788,0.214118815
7671,Randy Livingston,1998,152,2.794018577,-4.348310135,-0.067066388,-0.067066388,1.662711295,-4.991147362,0.271664996
7672,Randy Livingston,1999,88,-0.077428155,3.853779628,0.1564047,0.114991806,0.289080344,3.909961727,0.403651473
7673,Randy Livingston,2000,2261,0.415157915,-2.357083959,0.222518573,0.331348071,-0.030703633,-2.788683678,0.448364622
7674,Randy Livingston,2001,14,-2.174085314,-7.340150934,-0.01633741,-0.01633741,-4.374397687,-10.22942859,-0.314620963
7675,Randy Livingston,2002,473,0.83428949,0.850279894,0.476411001,0.275645752,0.405298881,0.026576156,-0.43315103
7676,Randy Livingston,2003,23,-1.832417985,0.014333993,0.016581575,0.016581575,-4.092974939,-3.916409884,-1.865028672
7677,Randy Livingston,2004,92,-1.531734183,-5.858366965,-0.077427473,-0.077427473,-1.370601643,-5.500246854,1.562946779
7678,Randy Livingston,2005,423,-0.542792743,-0.191530788,0.296854582,0.296854582,-0.376258672,-0.404304746,0.169104065
7679,Randy Livingston,2006,43,-0.277054918,-5.83781668,-0.035502222,-0.035502222,1.406943578,-4.67988065,2.229580948
7680,Randy Livingston,2007,50,-3.089740272,-7.714111078,-0.06523157,-0.06523157,-4.567450684,-10.28947131,-0.873699567
7681,Shaun Livingston,2005,1528,-0.008342211,-2.308445809,0.183397497,0.183397497,0.019561512,-2.189737942,0.009437738
7682,Shaun Livingston,2006,3598,0.391110805,-1.758386801,0.946217878,0.385933028,0.286935103,-1.995582256,-0.246226691
7683,Shaun Livingston,2007,3082,-1.540217816,-2.010705543,0.605389352,0.605389352,-1.067149865,-1.708975228,-0.346132631
7684,Shaun Livingston,2009,453,-1.174674729,-2.560273952,0.017521968,0.017521968,-1.386004273,-3.488056911,-0.641530384
7685,Shaun Livingston,2010,1541,-0.828219007,-0.93087732,0.738768071,0.738768071,-1.208718495,-2.019629546,-0.348938793
7686,Shaun Livingston,2011,2381,1.635288232,-0.593626459,1.383827811,1.383827811,0.984309049,-1.608468971,-0.235208971
7687,Shaun Livingston,2012,2156,-0.630271033,-2.581844939,0.093185888,0.093185888,-1.314401378,-3.912757545,-0.492633132
7688,Shaun Livingston,2013,2830,-0.611095504,-1.044789601,1.262798017,1.262798017,-0.527148844,-1.717519604,-0.214193884
7689,Shaun Livingston,2014,4382,0.147197272,0.133020178,3.277846344,3.846991279,0.239762699,0.071900709,-1.341983801
7690,Shaun Livingston,2015,3751,-0.356777112,-2.020503339,0.717843152,-0.034342858,-0.391591206,-2.112645867,-1.372726016
7691,Shaun Livingston,2016,4199,-0.738739869,-0.827346958,1.978217962,1.722459386,-0.350289737,-0.656312798,-1.150695884
7692,Shaun Livingston,2017,3197,-0.795726766,-2.826033912,-0.059953838,-0.047811641,-0.665082093,-2.293449089,-1.55801686
7693,Shaun Livingston,2018,3107,-1.085499849,-2.251493891,0.356816437,0.834171958,-0.967738071,-1.723959118,-0.66348028
7694,Shaun Livingston,2019,2685,-1.014206717,-2.206243642,0.327314611,0.593167375,-1.188960159,-2.394818272,-1.347684772
7695,Horacio Llamas Grey,1997,198,4.78808664,-2.231618,0.027481131,0.027481131,5.021888096,-0.799008243,2.626354151
7696,Horacio Llamas Grey,1998,81,0.175573147,-10.73287453,-0.177919578,-0.177919578,0.333318111,-8.76951161,3.663257479
7697,Ian Lockhart,1991,4,-3.40653748,34.79696001,0.037291819,0.037291819,-5.329212481,28.17491823,-2.641788469
7698,Zach Lofton,2019,9,12.48042121,-3.585616775,-0.001840472,-0.001840472,8.192370057,-0.18958816,8.076560784
7699,Brad Lohaus,1991,2550,0.966100726,-1.039709505,1.101496305,1.218133098,0.482723389,-1.189180528,0.847277833
7700,Brad Lohaus,1992,2175,0.970355544,1.103083971,2.136496424,2.136496424,0.634674197,0.877048842,0.525748812
7701,Brad Lohaus,1993,3576,-0.902671018,-1.420756102,1.201162552,1.201162552,-1.194654628,-1.64363953,0.285897404
7702,Brad Lohaus,1994,1916,-0.529206686,-3.860151608,-0.550464911,-0.550464911,-0.732854143,-3.836160644,0.987114907
7703,Brad Lohaus,1995,1429,-0.574804293,-0.17134637,0.964529684,0.964529684,-1.236634075,-0.637898107,0.403480629
7704,Brad Lohaus,1996,1160,-1.451762428,-2.798703259,-0.012887001,-0.012887001,-2.027505381,-3.212899616,2.211449149
7705,Brad Lohaus,1997,86,-1.918101174,-7.775903431,-0.116773267,-0.116773267,-2.233817127,-7.832032045,1.094151536
7706,Brad Lohaus,1998,208,-0.21590765,-3.059120798,-0.016198722,-0.048270597,-1.047595765,-3.875900839,0.33511746
7707,Art Long,2001,40,-0.652311983,-10.74108498,-0.082821471,-0.082821471,-1.324075042,-11.49174447,1.450029466
7708,Art Long,2002,1855,-1.211692924,-4.321465891,-0.800715634,-0.800715634,-1.090526768,-4.167320353,0.899725876
7709,Art Long,2003,404,-1.57548455,-7.909921009,-0.563620098,-0.563620098,-2.434407586,-8.625872635,1.165304536
7710,Grant Long,1991,5261,0.786258764,0.218392257,3.811982877,3.811982877,1.227061731,0.497004441,0.11965227
7711,Grant Long,1992,6541,0.549785464,1.302951947,6.564902144,6.434193092,0.959020654,1.805576992,-0.214413906
7712,Grant Long,1993,5438,0.68622818,0.726321779,4.83584692,4.83584692,1.067965181,1.290731057,-0.052358684
7713,Grant Long,1994,4559,0.557454105,0.194226075,3.470191919,3.396471946,0.907290127,0.827816772,0.026112792
7714,Grant Long,1995,5205,0.766508306,-0.645727199,2.96278664,2.775040663,0.967659864,-0.388299903,0.006214698
7715,Grant Long,1996,6327,0.497501442,0.743939294,5.965926309,5.692814331,0.647910069,0.931375708,-0.46845162
7716,Grant Long,1997,2225,0.464727448,-0.861757631,1.222474381,0.909662602,0.006473261,-1.250796927,-0.049523393
7717,Grant Long,1998,1374,0.973089025,-0.731350133,0.762519229,0.762519229,0.973639018,-0.918771619,0.169472477
7718,Grant Long,1999,3100,1.808906346,1.812061801,4.06250969,3.374944334,2.048153348,2.05693351,0.046433476
7719,Grant Long,2000,1764,0.612670117,-0.876584905,0.880645301,0.880645301,0.69025347,-0.801235867,0.13867147
7720,Grant Long,2001,2912,0.94513679,-1.321421375,1.100863473,1.100863473,1.096753832,-1.140904437,0.207669576
7721,Grant Long,2002,3586,-0.400133105,-4.974540025,-2.116734196,-2.116734196,-0.575501054,-5.180928113,-0.14596401
7722,Grant Long,2003,1000,-1.312484742,-5.473079126,-0.728204004,-0.645840617,-2.076438887,-6.92198812,0.13921977
7723,John Long,1991,496,0.001425374,-1.897252958,0.111070914,0.111070914,-1.175951618,-3.461696989,-0.273576957
7724,John Long,1997,706,-2.698418559,-5.852672034,-0.585748289,-0.585748289,-3.708854048,-7.366344405,0.006929795
7725,Luc Longley,1992,1986,0.571373518,-4.805365139,-1.047306431,-1.047306431,0.320186008,-4.693248802,0.762287323
7726,Luc Longley,1993,2066,1.426222274,-4.127139325,-0.739891725,-0.739891725,1.257107049,-3.772990704,0.754628031
7727,Luc Longley,1994,3272,-0.062582354,-3.160518841,-0.321431789,-0.43655472,0.122389079,-2.695647041,0.654161758
7728,Luc Longley,1995,2317,1.218952938,-2.803959665,-0.029986979,-0.06647605,1.189964161,-2.537368923,0.701938967
7729,Luc Longley,1996,3953,1.771598221,-1.624313466,1.211802072,0.858670766,1.425787479,-1.587219838,0.113907415
7730,Luc Longley,1997,3570,1.13713036,-1.335685124,1.412020298,0.734925834,0.791148177,-1.362760765,-0.095709151
7731,Luc Longley,1998,4002,1.650483912,-1.050029853,1.896503056,1.368788584,1.39957513,-0.861855096,0.040998493
7732,Luc Longley,1999,1867,-0.247076745,-3.66045111,-0.459439156,-0.250617541,-0.199374195,-3.360488269,0.058506674
7733,Luc Longley,2000,3116,0.280069588,-5.050993736,-1.869416872,-1.688427997,-0.093954795,-5.200968656,0.549375892
7734,Luc Longley,2001,550,0.373693505,-5.028560099,-0.352492945,-0.352492945,-0.339775394,-5.846213435,0.679262611
7735,Shawn Long,2017,491,-2.592450406,1.498527953,0.510164907,0.510164907,-1.137470564,1.612871245,0.569871224
7736,Kevon Looney,2016,48,-10.74874559,-12.97202633,-0.109469835,-0.109469835,-9.121382213,-10.84215951,-0.045499795
7737,Kevon Looney,2017,952,1.66986409,-1.370611596,0.312932396,0.312932396,1.545724657,-0.90101818,-0.51452072
7738,Kevon Looney,2018,2725,4.357938604,3.390506544,4.076902248,2.851030409,4.088241023,3.126722401,-0.576715116
7739,Kevon Looney,2019,4100,2.753754069,3.378024813,5.98262442,4.405894603,2.694880621,2.693338659,-0.835514303
7740,Kevon Looney,2020,563,0.742478246,-4.651487977,-0.252863842,-0.252863842,0.319668807,-5.786940733,-0.527286738
7741,Kevon Looney,2021,2476,1.746490396419801,0.9346445041718832,2.150976215097672,2.150976215097672,1.948801184775547,-0.5325987510069803,-1.461701605821205
7742,Brook Lopez,2009,4738,0.65540983,-0.983357954,2.242396891,2.242396891,0.55893471,-0.960987702,-0.488100852
7743,Brook Lopez,2010,5830,-0.795831617,-1.29851987,2.224489903,2.224489903,-0.466647047,-1.168362294,-0.717751922
7744,Brook Lopez,2011,5473,-0.17875534,-1.174262082,2.308193379,2.308193379,-0.058078328,-0.942234231,-0.577545847
7745,Brook Lopez,2012,258,-1.798408993,-2.458298305,0.020118349,0.020118349,-2.2009044,-2.807473641,-0.55671903
7746,Brook Lopez,2013,4705,1.785719721,3.104657451,7.467337055,6.500096168,1.209796379,2.596170213,-0.960632766
7747,Brook Lopez,2014,1035,2.2948971,3.539183286,1.695009246,1.695009246,1.614028253,2.269002182,-0.855244776
7748,Brook Lopez,2015,4587,0.767659997,1.213844055,4.722776166,3.863092447,0.816259941,1.271906632,-0.345763609
7749,Brook Lopez,2016,4931,2.460408483,2.401876696,6.423569828,6.423569828,1.618009983,1.680737211,-0.52384399
7750,Brook Lopez,2017,4766,0.219580287,0.074815301,3.24318167,3.24318167,-0.450652683,-0.904791416,1.249390037
7751,Brook Lopez,2018,3688,0.084075889,-0.574828143,1.943187572,1.943187572,-0.056653435,-0.956290638,0.91352286
7752,Brook Lopez,2019,5994,1.638571466,1.124534574,5.568199471,3.454799814,2.097914673,2.07832647,0.279875965
7753,Brook Lopez,2020,4729,3.304222552,1.890045199,5.075910857,4.782787762,3.328473653,1.983964568,0.170110148
7754,Brook Lopez,2021,5475,2.313143848959201,1.465887960312555,5.605922501336428,3.827255466517322,2.620161656240305,1.848602207125338,0.2030378723576041
7755,Felipe Lopez,1999,2284,-1.429813329,-2.737763521,0.007637089,0.007637089,-1.00937871,-2.543069813,0.391186798
7756,Felipe Lopez,2000,1498,-1.053420132,-3.261065402,-0.204750256,-0.204750256,-1.492061841,-3.896090162,0.512621455
7757,Felipe Lopez,2001,3150,0.422472491,-1.082718778,1.40050372,1.190396584,0.396290045,-1.267229141,0.510866358
7758,Felipe Lopez,2002,1169,-1.670883685,-4.326620095,-0.495277385,-0.457336732,-2.05976393,-4.893389982,0.630090165
7759,Raul Lopez,2004,2951,-0.151371406,-1.798498394,0.791575171,0.791575171,-0.394848169,-1.902848742,0.765789495
7760,Raul Lopez,2005,965,0.410623638,1.391282368,1.103518408,1.103518408,0.415369685,1.225877333,0.760619464
7761,Robin Lopez,2009,1242,-0.50694078,-3.955303006,-0.378487029,-0.378487029,-0.78849116,-4.285124518,0.22377109
7762,Robin Lopez,2010,2179,-0.58894852,-1.048399751,0.948475854,0.808592814,-0.708286337,-1.232958068,-0.401615168
7763,Robin Lopez,2011,1971,-0.526701484,-4.074084478,-0.670378964,-0.670378964,-0.560358866,-3.978934285,0.126816554
7764,Robin Lopez,2012,1746,0.227259125,-1.783922812,0.441493715,0.441493715,0.201445782,-1.86075839,0.074287642
7765,Robin Lopez,2013,3983,0.772985444,0.383784127,3.382369069,3.382369069,0.274748163,-0.188417236,-0.893874529
7766,Robin Lopez,2014,5926,1.351818384,2.107989843,7.255095304,7.458790342,1.670855142,2.306143675,-1.012420793
7767,Robin Lopez,2015,3464,1.46047645,0.545935678,2.926977521,2.820370689,1.378628502,-0.002805841,-0.822646368
7768,Robin Lopez,2016,4348,-0.159380324,-0.218041351,2.841530289,2.841530289,-0.33272103,-0.947716001,-0.851673942
7769,Robin Lopez,2017,4851,1.215319084,-0.971540045,2.192643197,1.929783477,1.142902009,-1.632852284,-1.250385239
7770,Robin Lopez,2018,3486,0.054906402,-4.244258944,-1.278927566,-1.278927566,-0.63561494,-5.184121032,-0.729824062
7771,Robin Lopez,2019,3352,-0.174085893,-2.028268203,0.58618141,0.58618141,-1.29825173,-4.13386242,-0.894765288
7772,Robin Lopez,2020,2172,1.033884373,-2.929462195,-0.091158706,-0.026523886,0.46006862,-4.047296665,-0.431199044
7773,Robin Lopez,2021,3090,0.1971464081298251,-1.169335312548543,1.14040445850046,1.30661075748564,-0.3038307459161053,-2.672894290205622,-1.136839544741159
7774,Ryan Lorthridge,1995,1386,-1.656392257,-2.96312415,-0.072841324,-0.072841324,-2.308494773,-4.091107543,-0.295025667
7775,Didi Louzada,2021,120,-9.657902037914774,-15.32454977819194,-0.3582718446332587,-0.3582718446332587,-5.729081516083556,-9.525097570503863,-0.2805346093339433
7776,Kevin Love,2009,3953,-1.588406011,-2.590686913,0.165447254,0.165447254,-1.399048819,-2.415547026,-0.567155011
7777,Kevin Love,2010,3471,-0.847286845,1.639899016,3.812253881,3.812253881,-0.687121945,1.531114909,-0.6513348
7778,Kevin Love,2011,5309,-0.735157846,3.433949004,8.13755758,8.13755758,-0.457207375,3.37931423,-1.134464689
7779,Kevin Love,2012,4217,-0.121748892,5.026444636,8.473368843,8.473368843,0.579650198,5.877290353,-0.401603665
7780,Kevin Love,2013,1209,0.367233102,0.442150127,1.007160371,1.007160371,0.377366719,1.159233672,0.061416001
7781,Kevin Love,2014,5854,0.884102594,6.565719148,13.57725105,13.57725105,1.029530669,7.017874836,2.045064673
7782,Kevin Love,2015,5159,1.552954414,3.409963072,8.325963588,7.757798595,0.976238307,3.935527121,0.151071383
7783,Kevin Love,2016,5902,1.280336568,4.113824199,10.74850265,7.797562929,1.144156328,5.052379105,0.053142061
7784,Kevin Love,2017,5017,1.877122587,4.694510761,9.536085206,6.82045612,1.811073195,5.545377587,0.991165521
7785,Kevin Love,2018,4662,-0.321745676,1.376702524,4.892562897,3.818966121,0.053679115,2.614565287,0.304896488
7786,Kevin Love,2019,1249,1.521788277,3.378161783,1.887343404,1.887343404,0.181299418,2.302778052,0.961721467
7787,Kevin Love,2020,3715,-1.516412601,-0.048336899,2.481238028,2.481238028,-1.744575048,0.813686991,1.153009267
7788,Kevin Love,2021,1303,-2.39143814001902,-2.926295961668829,-0.0564353191564099,-0.0564353191564099,-2.373837558876374,-2.432114630824593,0.882190280398571
7789,Kyle Lowry,2007,345,1.620997315,3.640292993,0.571390807,0.571390807,2.22828715,4.131902568,0.13592007
7790,Kyle Lowry,2008,4195,1.13478695,0.929921079,3.935406781,3.935406781,1.403275281,1.041931658,0.317677965
7791,Kyle Lowry,2009,3657,0.485804431,-0.450053328,2.290982045,1.957774554,0.396366193,-0.730329637,0.515500474
7792,Kyle Lowry,2010,3270,0.773233469,2.596926001,4.511158035,4.511158035,0.781873798,2.207615164,0.150627852
7793,Kyle Lowry,2011,5088,1.226348203,4.407800607,9.347556864,9.347556864,1.738975127,5.09145385,-0.122350861
7794,Kyle Lowry,2012,2918,1.483812509,4.664932881,5.728777372,5.728777372,1.85365248,5.183336657,0.263485767
7795,Kyle Lowry,2013,3848,0.462477225,3.820673463,6.808768848,6.808768848,1.099595042,4.451055102,0.508790022
7796,Kyle Lowry,2014,6131,1.242195459,5.57753764,13.46320289,12.45742714,1.701058237,5.962900522,0.912963951
7797,Kyle Lowry,2015,5047,0.573507809,3.634173164,8.342475423,8.265016499,0.917948834,4.637344603,0.604506535
7798,Kyle Lowry,2016,7003,0.430835965,5.759720538,15.81697712,12.44125634,1.279716369,7.107952533,0.078721998
7799,Kyle Lowry,2017,5046,-0.434616414,5.88629324,11.2625947,10.04119313,0.689057484,6.608286986,0.174150788
7800,Kyle Lowry,2018,5919,0.422859683,5.346995429,12.01677693,10.73009898,0.888088192,5.994868267,1.051327206
7801,Kyle Lowry,2019,6476,1.935975743,5.60404927,13.54742501,9.106442843,2.833296605,6.9531505,0.933738638
7802,Kyle Lowry,2020,5309,1.637113638,4.83635072,9.918554868,7.319332221,2.21416375,5.755490244,0.980021408
7803,Kyle Lowry,2021,3381,-1.066735495138834,1.209388308124556,3.279187402987535,3.279187402987535,-0.2434421337621889,2.232190794670146,1.406218104557822
7804,Jordan Loyd,2019,127,-5.414119096,-2.484163473,0.007416708,0.007416708,-6.426698086,-6.65877545,-0.586513594
7805,John Lucas,2006,198,-0.844635738,-3.943198199,-0.065214801,-0.065214801,-2.047305519,-5.231377823,0.107530249
7806,John Lucas,2007,747,-0.194155894,-1.675045714,0.212674765,0.272796928,-0.50816361,-1.895830239,0.913734426
7807,John Lucas,2011,19,-1.751488983,-6.893636823,-0.02127208,-0.02127208,-3.754947912,-8.944386527,0.578563438
7808,John Lucas,2012,1538,-0.027634017,1.749616231,1.881103473,1.787012613,-0.771204119,1.182079066,-0.155879686
7809,John Lucas,2013,1575,-2.561719469,-2.412191144,0.142481576,0.142481576,-2.908002716,-2.745869722,-0.03392649
7810,John Lucas,2014,1173,-0.879417256,-5.129705235,-0.706229747,-0.706229747,-1.87696746,-6.126925612,-1.512946151
7811,John Lucas,2015,531,-3.224091906,-5.416065898,-0.361956921,-0.361956921,-3.830354912,-5.400104606,-2.079919229
7812,John Lucas,2017,25,12.8767951,7.675750764,0.057059023,0.057059023,8.295254652,4.769888269,-2.434818697
7813,Kalin Lucas,2015,13,-6.856643635,-15.92800014,-0.040183746,-0.040183746,3.404336011,-7.21397754,-0.372609737
7814,Kalin Lucas,2019,13,7.201324543,-2.771216149,-6.4e-05,-6.4e-05,2.685310945,-5.96737811,-1.540640652
7815,Tyronn Lue,1999,426,-2.410282279,-3.706822964,-0.11040798,-0.073746183,-2.225394275,-3.539806208,0.925160368
7816,Tyronn Lue,2000,287,-1.517780055,-2.621971699,0.009556875,0.009556875,-1.393623885,-2.809964573,0.199063349
7817,Tyronn Lue,2001,1158,-1.318832652,-3.559156614,-0.244062961,-0.43648779,-1.315387325,-3.480597224,0.698238413
7818,Tyronn Lue,2002,2713,-0.874818367,-0.440847838,1.7182122,1.7182122,-1.016391538,-0.518204759,0.026688861
7819,Tyronn Lue,2003,3691,-2.662820305,-1.056190662,1.714500237,1.714500237,-2.21553312,-1.022465377,-0.094658371
7820,Tyronn Lue,2004,4462,-2.783305026,-2.803700027,-0.063827418,-0.063827418,-2.192743236,-2.303056479,-0.091543507
7821,Tyronn Lue,2005,3839,-4.115535055,-3.042154929,-0.319261912,-0.319261912,-3.550926147,-3.055928478,0.342217113
7822,Tyronn Lue,2006,2351,-2.480226969,-1.34336261,0.884311028,0.884311028,-2.613386052,-1.835382435,-0.133400389
7823,Tyronn Lue,2007,2822,-3.747247186,-3.012989666,-0.199123153,-0.199123153,-3.730128505,-3.343792536,-0.248248891
7824,Tyronn Lue,2008,1414,-2.521933301,-2.886445323,-0.056936401,-0.06362095,-2.807218979,-3.530274039,0.994054125
7825,Tyronn Lue,2009,1024,-1.315234307,-2.775876924,-0.009433561,-0.059368305,-1.905595423,-3.749543045,1.125946177
7826,Timothe Luwawu-Cabarrot,2017,2523,-0.321002338,-2.234261308,0.315932017,0.315932017,-0.950845594,-3.139876857,0.879476984
7827,Timothe Luwawu-Cabarrot,2018,1730,-0.384292799,-3.12405416,-0.155137462,-0.155137462,-0.724357416,-2.988826127,0.726289867
7828,Timothe Luwawu-Cabarrot,2019,1441,-2.758354835,-6.658301783,-1.315781781,-1.315781781,-3.010067349,-7.393639914,0.098439221
7829,Timothe Luwawu-Cabarrot,2020,2132,1.09288919,0.925424012,1.860217009,1.607393448,0.288663045,0.724538035,0.407932863
7830,Timothe Luwawu-Cabarrot,2021,2311,-0.8405252008629479,-2.391727715305489,0.1939872791929076,0.0737483769183458,-1.438746987532423,-1.788751411948647,0.4755582198948087
7831,Tyler Lydon,2018,4,-2.998253682,-16.12050575,-0.013078053,-0.013078053,-0.696655793,-13.48629445,-4.109492423
7832,Tyler Lydon,2019,206,-4.542646346,-6.792159836,-0.193663618,-0.193663618,-5.380781911,-8.497855596,-0.10173472
7833,Trey Lyles,2016,2664,-0.075626801,-2.76470881,-0.010288281,-0.010288281,-0.275417227,-2.907295166,-0.780533239
7834,Trey Lyles,2017,2297,0.169658011,-2.98488376,-0.139250903,-0.23441992,-0.142047515,-2.600651685,-0.022648236
7835,Trey Lyles,2018,2868,0.144500295,0.814715836,2.52515009,2.52515009,-0.990499839,0.56022296,-0.183767354
7836,Trey Lyles,2019,2370,-0.602681945,-4.164406098,-0.815563158,-0.779192867,-1.428596046,-3.438633025,0.164163808
7837,Trey Lyles,2020,2669,-1.633102663,-2.229672602,0.337169032,0.337169032,-1.480454054,-2.130638204,-0.074035518
7838,Trey Lyles,2021,743,-0.8201657215308344,-4.482563225142636,-0.3131041275663254,-0.3131041275663254,-2.044853670174799,-6.051093365929892,-1.069356254499489
7839,George Lynch,1994,3546,0.782907068,1.718197208,4.013391328,4.013391328,0.83295142,1.552978652,-0.081333004
7840,George Lynch,1995,2165,0.268441617,-1.893762132,0.51109271,0.158187472,-0.420777813,-2.646626214,0.151505167
7841,George Lynch,1996,2000,0.518618052,-1.975881537,0.403513382,0.458389506,0.081908857,-2.558178031,-0.022586794
7842,George Lynch,1997,1973,1.306646264,0.899588164,1.972311173,1.972311173,1.349087414,0.731558965,0.019997349
7843,George Lynch,1998,2898,-0.111013122,0.162629594,2.216271497,2.216271497,-0.35204584,-0.305983787,-0.097248954
7844,George Lynch,1999,2906,2.642309494,2.387378745,4.145867086,3.185776421,2.731837511,2.553131729,0.202328111
7845,George Lynch,2000,5259,2.019078694,1.747451068,6.207793937,5.751677868,2.066855712,1.652925283,-0.139472697
7846,George Lynch,2001,5464,1.802363761,1.327514714,5.973309413,5.512865082,1.892558377,1.290636519,-0.196080528
7847,George Lynch,2002,2233,1.632562084,-0.882187525,1.138731426,0.274952381,1.019384483,-1.619702681,-0.316910949
7848,George Lynch,2003,3120,2.328982408,2.809379088,4.716437495,4.242401657,1.833363639,1.925982394,-0.123940303
7849,George Lynch,2004,3464,-0.259103885,-1.513691007,1.184708053,0.777480329,-0.599965368,-2.237574772,0.043041372
7850,George Lynch,2005,1722,1.519444442,-1.821739323,0.441207634,0.441207634,0.768980602,-2.812032106,-0.13743671
7851,Kevin Lynch,1992,1755,-1.296173189,-4.398590387,-0.692270444,-0.692270444,-1.279229642,-4.738378126,0.482979939
7852,Kevin Lynch,1993,690,-1.739656758,-4.946887962,-0.368357702,-0.372443253,-2.173232708,-5.920359622,0.574140825
7853,Todd MacCulloch,2000,1075,1.606655364,-0.147542063,0.73960478,0.686530591,0.900243121,-1.232660286,0.539919398
7854,Todd MacCulloch,2001,1340,-2.069466179,-1.244110462,0.552644491,0.354843208,-2.306594206,-2.0958372,0.177907541
7855,Todd MacCulloch,2002,3653,1.542854785,1.597612925,4.183757276,3.741546561,1.204754145,0.966731077,-0.34168599
7856,Todd MacCulloch,2003,1564,0.072519546,-2.587200344,0.067525681,0.067525681,-0.270123333,-2.905081155,0.110109276
7857,Scott Machado,2013,59,-1.913394913,-9.657118766,-0.103463,-0.083885121,-5.404919386,-12.3044659,0.815907047
7858,Scott Machado,2019,39,5.550532122,19.75578782,0.214952661,0.214952661,3.283330663,14.50983866,-1.50134931
7859,Arvydas Macijauskas,2006,253,-0.512607452,-3.282934895,-0.036883959,-0.036883959,-1.589681506,-4.390723538,0.441843238
7860,Malcolm Mackey,1994,141,-1.560756361,-5.90605156,-0.110887803,-0.110887803,-2.566968819,-6.630784562,-0.188142932
7861,Vernon Macklin,2012,254,-0.524710006,-0.227666841,0.172314812,0.172314812,-1.386354811,-1.683258133,-0.752671925
7862,Sam Mack,1993,537,0.698574727,-0.801729172,0.269875759,0.269875759,0.226604749,-0.897415857,1.651586391
7863,Sam Mack,1996,1798,-0.669809621,-0.005912258,1.277499739,1.378959723,-0.677540754,-0.09280839,-0.050478493
7864,Sam Mack,1997,1745,-0.211109471,-1.326210971,0.658191993,0.658191993,-0.879740296,-2.03667654,0.20995431
7865,Sam Mack,1998,2744,-1.854760165,-1.289198615,1.055606929,1.055606929,-1.786298266,-0.951706202,0.151832064
7866,Sam Mack,1999,2264,-1.039512619,1.182224683,2.478865965,2.23756112,-0.822763083,1.401899587,1.869787245
7867,Sam Mack,2000,669,-0.491484345,-2.406298492,0.059200089,0.059200089,-0.642656597,-2.298829618,1.301089406
7868,Sam Mack,2002,293,-0.404848477,-3.712357899,-0.079305105,-0.079305105,-0.958536083,-3.963967245,1.454176351
7869,Shelvin Mack,2012,1518,-0.237607726,-1.699304247,0.416937226,0.416937226,-1.082600697,-3.025205005,-0.145380901
7870,Shelvin Mack,2013,852,-1.173865695,-1.695268308,0.234809932,0.046844991,-1.44261174,-2.176917953,1.184814629
7871,Shelvin Mack,2014,3225,-0.312265982,1.020171093,3.109258605,2.391691869,-1.296505145,0.021262902,-0.738388476
7872,Shelvin Mack,2015,1858,-1.837587844,-2.419615584,0.157336736,0.116186621,-2.168383143,-2.64003539,-0.554932636
7873,Shelvin Mack,2016,2064,0.924085531,0.480646888,1.780029789,1.780029789,1.285402005,0.754019328,-0.298540958
7874,Shelvin Mack,2017,2661,-2.420815932,-4.323519695,-1.087300111,-1.041711997,-0.964873999,-2.3325741,-0.776020743
7875,Shelvin Mack,2018,2779,0.152670251,0.198686575,2.031179847,2.031179847,-0.376554569,-1.279845465,-1.079781694
7876,Shelvin Mack,2019,2547,-2.007175374,-4.830922524,-1.322597655,-1.322597655,-1.165656196,-4.249970799,-1.433529686
7877,Don MacLean,1993,1388,-2.66950209,-5.759083668,-1.036729748,-1.036729748,-3.022074965,-6.18640758,0.187562956
7878,Don MacLean,1994,5026,-2.126952633,-0.969936479,2.247143512,2.247143512,-1.944322362,-1.243841506,-0.490899513
7879,Don MacLean,1995,2095,-2.282865309,-4.11915892,-0.733825113,-0.733825113,-2.187035585,-4.162512448,-0.133618529
7880,Don MacLean,1996,2151,-1.593234173,-2.740162799,0.005552949,0.005552949,-2.0552142,-3.30775689,-0.050475591
7881,Don MacLean,1997,1472,-2.518955129,-4.382040264,-0.610268819,-0.610268819,-2.867560899,-4.915683414,-0.011370357
